RIC,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,ESG Score,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),Year,returns_yearly
HOLMb.ST,1025.414506,1214.518917,691.7610908,4430.190129,77.65815895,15.2555986,2572.050445,2002.688688,219.3594821,53.62004842,2172.633888,4265.924077,14.62556165,2009,9.405462355000001
HOLMb.ST,884.193179,800.6759588,790.7600346,4493.589565,133.125353,15.5221901,2607.608726,2305.103209,199.3637299,52.25917749,2766.853743,4627.38471,24.76266318,2010,24.402907221
HOLMb.ST,1075.441891,934.9011893,883.6328952,4982.562819,109.7410796,16.36185589,2748.66613,2520.64145,164.3820732,48.44766234,2436.691122,4961.399744,13.94667671,2011,-5.924791692
HOLMb.ST,987.2528238,967.3625831,839.4552687,5403.321815,193.9802309,16.69435806,2804.523941,2870.727954,164.9032239,43.1953455,2508.444519,7387.554807,4.159629456,2012,2.5010372789999997
HOLMb.ST,976.0563814,1251.192565,997.1378451,5700.61244,122.4305187,16.35150721,2747.053211,3202.68981,114.6075827,46.04783135,3088.882697,8010.186809,14.17575758,2013,25.108272013
HOLMb.ST,943.6512499,1020.864729,954.3710286,5709.913465,82.52051401,15.01041093,2521.633756,3239.858934,67.45592701,54.62408933,2906.413802,8302.080259,19.67415285,2014,18.111013147999998
HOLMb.ST,791.7388237,842.0242448,714.8996216,4673.722019,128.5946696,12.21303743,2051.696492,2689.88519,94.97336357,66.45234519,2669.529692,7070.617664,22.33183259,2015,3.818765471999999
HOLMb.ST,697.2118629,720.4167407,576.570177,4197.71503,156.4198289,11.28583275,1895.933227,2468.833245,73.3856622,64.64008421,3036.726278,6598.354348,50.88424613,2016,27.550621151999998
HOLMb.ST,675.3626053,689.4166475,431.9422028,3830.934264,186.9941706,10.13905894,1703.284034,2332.422017,38.12725647,62.00902402,4505.888896,5578.027383,20.46702368,2017,34.317376559
HOLMb.ST,743.5043954,725.7032079,397.4785715,4254.118049,211.4256018,11.70905447,1967.031225,2686.638136,41.35483285,51.90047216,3323.695325,6303.083507,14.29404853,2018,-15.532030712000001
HOLMb.ST,808.4813158,682.7526998,392.5489133,4169.716687,214.1159564,10.79592485,1813.632461,2649.338033,38.64264934,55.36329138,5219.454628,5992.612173,24.92959052,2019,56.14181748944767
HOLMb.ST,722.174749,647.0839564,494.9797052,6338.389233,185.6733643,11.1870569,1811.471908,4284.447768,58.86762834,61.59379577,7922.151816,8209.143345,7.214619723,2020,35.02365001
HOLMb.ST,884.6228758,587.2327993,570.5555826,7613.453766,236.7904662,12.27421262,1987.510347,5175.536836,72.85551869,61.95475667,7897.987562,9797.195306,26.58198589,2021,3.2953429530000005
LTSP.WA,1714.513678,853.0540358,1338.452888,4116.027693,106.707845,40.82996238,5510.579534,1820.17359,,,1443.64265,2775.65586,,2009,127.228659663
LTSP.WA,1791.14094,968.088297,2024.584032,5318.800336,298.4239332,37.20304548,5021.075923,2380.240842,,,1597.5962,,6.872408955,2010,18.058119603999998
LTSP.WA,2319.903215,1742.98511,2209.539763,5999.107953,223.6820946,46.08133785,6667.458545,2537.671404,241.0209975,42.16483756,879.6910916,4249.065313,3.662443975,2011,-35.491656508
LTSP.WA,2530.675601,1955.380098,2206.060932,5929.425855,209.735981,58.78768169,8505.94087,2262.111108,283.3276076,40.99033092,1736.59047,3898.635135,6.964946286,2012,64.636658111
LTSP.WA,2755.817557,1795.544606,2125.486255,6485.025934,283.9562502,74.18383139,10733.59699,2938.837202,221.6406034,57.4678303,1532.473708,,15.46148199,2013,-10.059431542000002
LTSP.WA,2753.345159,1794.812997,2059.478117,6725.714191,12.94206466,66.34962313,9469.219164,3046.852454,217.7613876,53.44294657,1048.386971,4832.313329,,2014,-17.15591164
LTSP.WA,2022.187836,1476.139562,1883.349726,5355.027132,-222.2039154,55.54466764,8055.476513,2334.036516,276.953978,51.02911555,1282.523323,4330.752643,,2015,7.60780354
LTSP.WA,1713.655851,1382.998751,1786.305916,4886.022481,21.1108306,31.30988383,5788.352153,1965.70744,443.6344602,51.95661857,1690.712755,4316.299289,22.06836867,2016,37.916339011
LTSP.WA,1672.468858,1260.429169,1334.263479,4620.75529,249.274946,27.06963543,5004.44471,2058.765332,515.0097614,51.10054815,3064.4928,2972.438494,7.156340617,2017,52.351368779000005
LTSP.WA,2501.967882,1779.511046,1271.481513,6082.105203,493.1272491,37.57754537,6948.088138,3077.479962,340.6913317,47.3438484,4353.260041,3858.7147,8.298840788,2018,48.433212749
LTSP.WA,2445.623981,1643.126454,1038.585983,5942.695938,416.7498031,43.56179865,8054.57657,3218.09236,310.7309666,56.08569429,4067.846675,3717.009386,17.1901384,2019,-0.035852134999997176
LTSP.WA,2487.71421,1544.634854,1164.355392,6240.996573,294.5655229,42.05364212,7775.718429,3352.306881,332.0769009,60.81181943,2059.946466,4069.180069,,2020,-50.454190301999986
LTSP.WA,2118.617692,1547.771726,1092.940892,5864.18395,-296.4821521,30.3400993,5609.88436,3105.282928,457.4978431,62.66961087,2785.062502,4283.035067,5.094124387,2021,37.324355208
MERY.PA,33.43677052,41.37767154,48.81256902,1772.269049,104.3353235,1.260434537,165.8838987,1685.907382,,,1880.949913,1.53338645,22.62946833,2009,15.613316804
MERY.PA,128.6176487,58.21880547,46.48972112,2400.781653,126.5012238,1.339728845,196.6586497,2299.57911,,,2011.734368,1.570463265,26.08229863,2010,19.061426159
MERY.PA,158.1633336,72.16105946,41.68149288,2321.194569,188.0500753,1.29147906,203.7897131,2203.7041,,,1725.77744,1.494214434,16.58735356,2011,-6.540007687000001
MERY.PA,148.8,55.42265372,9.844660194,2265.746278,155.1516681,2.256438201,207.3488673,2173.966343,,,2082.266553,,4.207783541,2012,23.75797659
MERY.PA,525.4419992,99.68070509,1349.899726,2429.282774,109.9780717,2.29120179,210.684505,973.0538843,,,1929.44692,1.472450918,7.659929278,2013,-4.099997227000001
MERY.PA,147.0049757,88.62468043,1060.099788,2164.308492,98.25071697,2.228722084,204.7433818,1017.018996,,,2052.774972,1.536685268,12.18359659,2014,28.229639567
MERY.PA,254.194641,229.3425271,1402.917801,2441.911329,90.86829909,2.012789277,184.8267102,947.573943,,,1862.855816,1.366963044,18.62661802,2015,11.899695580000001
MERY.PA,129.1124119,260.0721104,1512.148,2604.788176,89.87604705,1.99946341,183.4862784,771.0863262,,,1862.369909,0.05864402,20.10047627,2016,9.694531034
MERY.PA,171.6263667,406.9386039,1598.665896,2717.283431,116.3985404,2.172210916,199.5321699,765.9987384,,,2036.740109,0.056770395,15.41540956,2017,2.3887984729999996
MERY.PA,326.985041,401.4563165,1969.844412,3187.07909,107.8820923,2.420850533,222.3077938,861.9342378,31.65138306,74.87761631,1263.680788,0.064778494,13.48276639,2018,-33.429661558
MERY.PA,519.1393706,856.1714377,2149.517158,3282.160061,91.07816742,2.341538365,214.798376,779.4304523,32.53866502,72.84517967,1272.298112,0.061932287,15.2949203,2019,14.750563709000001
MERY.PA,144.9028092,353.5389996,1637.822568,2752.687039,98.20846197,2.343047019,215.0673721,737.5714638,27.9887223,77.37797488,811.6695166,1.073918795,7.74329165,2020,-18.239711229999997
MERY.PA,663.8971666,519.1450904,2034.946263,3326.300684,104.0892058,2.340863687,214.2647777,846.2689301,31.70695582,73.19404269,914.6798917,2.216658525,9.355793059,2021,32.045555222999994
HTRO.ST,2.119906646,0.347138914,0.0,2.218386937,,0.061744735,5.118448966,1.79044909,,,,0.088442453,39.42453784,2009,227.56512196
HTRO.ST,2.099063031,0.629501173,0.075355051,2.348081813,,0.067713567,5.613246801,1.589724247,,,1.746340119,0.085206569,,2010,-18.076415927999996
HTRO.ST,2.74111176,0.83378999,0.291527644,2.912247668,,0.085067693,7.051850566,1.769461324,,,5.528610634,0.095733834,27.00561073,2011,146.862149779
HTRO.ST,2.178076755,0.45767623,0.121829679,2.273339571,,0.071538495,5.930321597,1.677130525,,,3.289008303,0.091538264,64.2768804,2012,-39.350441569
HTRO.ST,3.899564902,1.110255016,1.20996495,4.656605028,,0.117484833,10.7200704,2.32218395,,,34.26712467,1.191231569,63.45709838,2013,264.135971753
HTRO.ST,36.48663729,17.97956965,0.0,40.10286712,,0.53387815,71.14784823,16.88952157,,,69.59263083,1.41882225,10.04729032,2014,83.647915298
HTRO.ST,42.02648788,21.1975023,4.721546779,56.89924219,,0.457379072,74.05014283,29.38773342,,,65.25071059,6.684175736,13.93404552,2015,-5.851171044999997
HTRO.ST,50.36502913,26.17933837,5.855062648,70.66571692,,0.589864019,104.0316686,35.12979203,,,146.8218151,12.20150169,29.9765049,2016,88.143936039
HTRO.ST,50.36502913,26.17933837,5.855062648,70.66571692,,0.589864019,104.0316686,35.12979203,,,339.5904665,12.20150169,32.72348654,2017,85.185031974
HTRO.ST,68.79890754,31.20523794,11.4659156,94.74840582,,,209.4431642,50.63084482,,,190.2209138,17.83959423,23.16181029,2018,-43.909172909
HTRO.ST,80.02406127,44.54690253,49.48499842,147.2068592,6.344410553,0.984232902,180.4898107,55.85095567,,,241.4637415,25.5130812,38.2386292,2019,30.772766409000003
HTRO.ST,75.76500748,44.9812006,62.00085452,159.9931639,6.90469572,1.05747087,196.7812433,61.35441145,26.490746,44.00823889,351.0484178,80.04582354,29.93495808,2020,33.545890216
HTRO.ST,117.0745484,74.05755466,90.64870721,237.7735307,15.29275986,1.348635374,253.2961241,79.06887569,19.31794353,35.30159983,2233.616066,106.3856698,85.87200981,2021,153.473656704
SDFGn.DE,2711.93162,1396.565606,372.3794747,4855.614263,1264.190279,38.51663238,6701.60747,2399.951077,231.311374,44.19676691,10969.82544,4053.604227,22.65221849,2009,21.785199802
SDFGn.DE,3208.354807,1269.541316,1813.691806,7468.791158,127.983314,30.79279489,5116.222871,2996.048789,344.3512835,52.62826758,14326.52996,5018.181298,32.20829095,2010,38.450022433
SDFGn.DE,3527.924554,1341.716273,1052.237309,7455.956123,614.1560698,32.38830065,6197.177446,3543.575681,378.9711955,48.45218046,8652.023301,5034.178316,11.01924897,2011,-39.468253223
SDFGn.DE,3376.569579,1318.705502,997.5404531,7815.66343,881.202496,27.0415049,5173.851133,3925.825243,382.3566015,49.05368367,8852.095088,,11.74264156,2012,6.446577927
SDFGn.DE,3230.024277,854.1798607,1670.097108,8703.557104,703.2601204,27.12767319,5192.236648,4473.163395,276.5127155,54.54481302,5911.239786,6244.194638,8.597799732,2013,-30.115807898
SDFGn.DE,4592.59972,1944.635347,3099.760838,10306.23746,606.1740722,28.36888478,5429.804547,4662.973857,324.4568788,52.40016154,5331.531411,7274.789015,11.71739175,2014,5.016311933000001
SDFGn.DE,3002.479889,1065.626323,1876.610416,9502.449646,404.6623914,24.1542184,4623.117402,4802.153269,441.053916,37.92300649,4940.839344,8125.567048,10.56279767,2015,18.332567531000002
SDFGn.DE,2079.799307,1022.143548,1676.45877,8985.132655,553.4383138,23.69171652,4534.594542,4663.719986,467.8143713,36.99498122,4565.670732,8575.493316,14.40900229,2016,7.952964731999998
SDFGn.DE,1950.798991,1222.560976,2664.529016,10140.34903,187.4017782,18.98608193,3633.936081,4784.167368,482.6533024,44.2767238,4765.426278,10074.4323,25.86292835,2017,-4.892599216
SDFGn.DE,2273.365243,1623.660945,3624.836554,11701.39514,227.1329084,22.7322648,4350.955483,4989.383525,561.258834,51.52347099,3440.879201,11939.51608,243.3813284,2018,-23.373672953999996
SDFGn.DE,2310.991834,1483.73704,3765.597761,11430.17708,47.69439421,24.20282344,4632.420406,4751.009267,909.6602419,54.03145395,2382.052402,11664.94633,16.87363371,2019,-27.029089184999997
SDFGn.DE,2390.646369,1542.497141,3810.16972,11873.86499,99.41736281,14.93320698,2858.215815,5037.217228,740.6600088,58.29162886,1832.71842,12366.09645,,2020,-20.437718895000003
SDFGn.DE,4777.601368,3342.696629,4114.802149,10243.52711,-2055.006292,15.51892593,2970.322423,2712.383977,574.9250544,57.75643912,3290.920105,11474.35271,1.864155428,2021,64.356640673
BSS.MI,335.4985253,240.4970576,68.25876071,491.2959003,31.43094216,23.6797426,639.2753806,212.7549238,,,209.0577416,178.3578647,,2009,40.062935067
BSS.MI,261.0433488,199.1109775,91.41041058,429.0471282,-37.44199815,14.55423623,390.403997,180.8595316,,,197.7278783,186.9051709,,2010,7.562436069999999
BSS.MI,284.1535683,248.8636212,59.62945622,444.875928,-6.705867634,16.33357623,439.4823089,164.1294897,,,101.2744698,179.5251154,,2011,-41.289948499000005
BSS.MI,308.3003236,263.2440129,98.52168285,478.1475728,-1.491180694,18.72962787,503.9521036,155.3177994,,,89.91413022,195.7436893,24.69921448,2012,-4.150249990000002
BSS.MI,291.0702977,283.1842411,96.56823939,463.1319928,-8.580430917,18.78361992,505.4108613,145.0284991,,,199.0729435,149.0210049,122.4418605,2013,82.109495292
BSS.MI,291.8011381,262.2563708,82.51779971,466.2973857,8.914593963,19.33074019,520.1322264,155.1859692,,,311.6781011,214.6919757,27.46478873,2014,67.639908299
BSS.MI,300.7899353,232.5482369,79.39272969,459.3068409,14.68164077,19.17247051,516.7168693,148.7836448,,,476.608993,197.9241517,21.158958,2015,67.646335765
BSS.MI,309.2798732,265.7301723,55.85517099,464.640914,23.38269072,20.68295126,563.7514797,153.2465981,,,551.2014549,194.1432,23.33321143,2016,28.558138805
BSS.MI,340.2050042,314.9611018,43.58915055,511.0313288,31.2376752,23.74534465,650.2197225,167.6124895,,,1390.009329,207.0647603,33.37804782,2017,88.823074385
BSS.MI,439.5796596,386.2441669,58.36542268,657.177817,52.48242693,30.24400495,827.8691474,224.7873706,,,537.8801404,247.6085939,11.09660574,2018,-77.477399973
BSS.MI,461.404716,381.3285623,65.27892467,693.2906689,49.66138165,31.04636306,850.4530232,250.7603909,17.13196552,59.77026926,455.4771847,267.1540967,11.05782835,2019,1.4691953660000032
BSS.MI,430.5472726,373.6542385,119.4706634,698.3689438,13.90439525,28.88632488,791.2830975,244.1730377,17.71175249,63.75408673,634.1886307,318.4191646,129.1140976,2020,37.487608986999994
BSS.MI,536.1846605,439.5908647,172.2252076,803.9667807,2.928336276,25.80493902,706.8746947,261.3849536,16.5022103,68.05694842,757.437028,340.8439179,22.60148455,2021,41.331387389999996
GALE.S,,,,,,,,,,,,,,2009,0.0
GALE.S,,,,,,,,,,,,,,2010,0.0
GALE.S,,,,,,,,,,,,,,2011,0.0
GALE.S,,,,,,,,,,,,,,2012,0.0
GALE.S,,,,,,,,,,,,,,2013,0.0
GALE.S,734.2380042,577.6239815,941.7302082,1719.085605,,56.86091942,2843.045971,231.6708581,,,,481.3067096,,2014,0.0
GALE.S,748.6853663,556.9954083,900.6917548,1729.600719,,58.19359154,2909.679577,253.585546,,,,503.7652226,,2015,0.0
GALE.S,748.6853663,556.9954083,900.6917548,1729.600719,,58.19359154,2909.679577,253.585546,,,,503.7652226,,2016,0.0
GALE.S,1004.020436,758.1008057,4.888976223,1950.807624,,59.12460208,2956.230104,323.8563568,,,2568.510726,,24.14748056,2017,15.498640619
GALE.S,809.0085189,470.1436929,417.007082,1845.614287,125.8783641,65.67244677,3224.028533,879.8932567,1.532551557,56.93139214,2198.96352,566.2567998,17.92132505,2018,-8.986286364000001
GALE.S,796.3480742,450.964948,418.3656002,1895.341349,146.418577,65.67368337,3225.004076,947.0786631,1.438761425,66.71284539,3087.598019,577.7623803,18.91586942,2019,36.937239793
GALE.S,850.2262864,571.8195908,677.8962596,2283.094648,133.0126636,69.11394905,3410.83075,1026.551974,1.521037401,62.67462238,3348.46765,861.2099607,23.07066663,2020,2.570351221000001
GALE.S,917.4827703,617.760705,723.7961812,2552.183934,185.7088949,79.44805919,3931.480059,1183.235793,1.610843753,65.25517201,3752.463324,950.2124054,18.33353392,2021,14.725214488999999
NGVT.K,,,,,,,,,,,,,,2009,0.0
NGVT.K,,,,,,,,,,,,,,2010,0.0
NGVT.K,,,86.0,484.0,,,811.0,242.0,,,,,,2011,0.0
NGVT.K,,,86.0,550.0,,22.35714286,939.0,294.0,,,,,,2012,0.0
NGVT.K,228.0,106.0,86.0,593.0,,23.33333333,980.0,326.0,,,,747.0,,2013,0.0
NGVT.K,271.0,139.0,89.0,718.0,,24.78571429,1041.0,417.0,,,,850.0,,2014,0.0
NGVT.K,271.0,139.0,89.0,718.0,,24.78571429,1041.0,417.0,,,,850.0,,2015,0.0
NGVT.K,296.3,99.8,89.4,778.7,,22.76138901,958.3,513.6,246.8997183,11.10119328,2310.474105,882.5,75.10644415,2016,94.14004621
NGVT.K,295.2,136.9,488.8,832.8,88.0,21.48754465,908.3,127.0,395.6336012,13.86932178,2967.876537,919.4,31.40444306,2017,28.733242839
NGVT.K,368.7,153.2,453.4,929.6,109.9,22.86439841,972.4,263.9,395.423694,27.01595328,3512.358829,961.3,24.7517871,2018,22.003433944999998
NGVT.K,422.7,183.3,752.4,1315.2,176.1,26.609704,1133.6,338.7,350.1437897,29.63351509,3654.607946,1061.1,20.64154625,2019,17.254454704000004
NGVT.K,463.2,215.5,1250.9,2141.7,208.1,30.63744076,1292.9,530.8,313.8309227,30.73169775,3126.096081,1273.9,17.59460615,2020,11.981442458000002
NGVT.K,628.7,223.4,1293.4,2334.5,202.6,29.27046477,1216.1,642.1,283.884549,39.60907402,2816.820468,1353.1,21.73497877,2021,-3.317898110999999
CORB.AS,1042.199578,540.1098671,855.0341762,2944.465411,114.3626822,55.9378706,3633.301184,1316.168351,69.69066887,25.51702583,1709.271057,1627.458381,20.49591755,2009,59.528089966
CORB.AS,965.1835309,558.6096318,642.3581286,2868.493386,117.4401299,55.57666377,3659.021932,1428.44872,77.25270384,37.54719209,2312.208052,1734.238103,17.40708247,2010,42.883938898
CORB.AS,1118.587385,685.5728714,1002.474751,3514.547522,165.9152142,59.24330483,3999.86623,1494.481974,333.0949217,29.58414361,1057.577722,1821.015317,11.35946716,2011,-61.730112180000006
CORB.AS,1108.608414,655.9223301,947.0550162,3126.601942,83.1413668,13.20943134,924.6601942,1190.032362,300.6741537,36.42086137,1498.528183,1844.919094,39.13609097,2012,47.323347865
CORB.AS,2317.922736,971.0787418,800.6122018,2882.362255,52.87713841,13.81155736,994.43213,1047.340089,188.8309525,45.23643665,1522.768654,992.7169094,463.2972323,2013,4.642858594999999
CORB.AS,453.7207576,198.3396102,129.8897655,1052.313275,36.13369467,14.49750904,1022.074388,693.845012,196.4383537,31.51045821,1036.843801,1023.99868,,2014,-7.205424920999999
CORB.AS,424.0004839,263.8359644,127.744511,947.9223371,45.00772521,15.17249776,931.5913627,615.37531,179.4892878,51.47373367,1451.724486,981.3101071,113.2281307,2015,57.331430986
CORB.AS,367.2853249,153.017452,167.4612569,877.4882983,82.69042703,16.51116124,997.2741391,529.7509801,192.056782,52.42714443,1601.518119,929.0733159,14.67279043,2016,20.329417983000003
CORB.AS,395.7106812,185.6602187,166.9470143,886.2489487,99.64457984,16.2381862,958.0529857,524.0748528,166.4043897,64.87902163,1918.829409,906.8544996,17.3458309,2017,11.727106110000001
CORB.AS,399.1074963,239.8003863,226.2448867,996.6291191,98.42739583,18.4119295,1069.684865,586.9651276,189.5046163,63.49163089,1661.939963,989.7913893,21.12061894,2018,-6.400841569
CORB.AS,400.954216,298.1924947,318.0337646,1107.670428,55.5078231,17.35233534,1028.993486,596.6143683,179.9835621,64.66792424,1867.483478,1063.285623,34.51323089,2019,17.902949256
CORB.AS,417.572809,389.7719884,391.2292895,1223.124005,52.65628041,18.42668704,1094.54521,593.1215389,162.6809218,69.44450886,3339.09972,1210.008295,111.7298148,2020,58.161105413
CORB.AS,470.3224231,285.6619443,410.1123596,1312.286273,91.64144243,20.24893983,1204.81192,630.1905227,161.8348955,74.2018251,2790.875225,1254.763068,21.24703265,2021,-8.239266338
VIK1V.HE,137.1140999,115.8362518,184.1578622,574.3253186,,52.7083703,693.2958592,238.9269843,,,860.9776673,995.7179434,34.0282091,2009,19.84557599201745
VIK1V.HE,137.1140999,115.8362518,184.1578622,574.3253186,,52.7083703,693.2958592,238.9269843,,,684.011363,995.7179434,103.9564356,2010,-12.62889838545336
VIK1V.HE,189.5525383,108.0864156,131.8975319,495.3514815,,,768.7780082,221.6574142,,,458.2980718,910.1732326,,2011,-33.326969467534525
VIK1V.HE,155.0809061,101.8770227,116.6343042,463.0420712,,49.87685949,656.0517799,215.2750809,,,361.9815613,886.2135922,57.71306232,2012,-21.73519131746021
VIK1V.HE,120.7251425,112.9406798,107.926958,462.3179227,,63.09910554,681.4703399,213.7428752,,,394.0356716,996.2792907,9.769321137,2013,4.901228237999999
VIK1V.HE,195.453171,124.2543365,324.7931385,728.8946312,,59.86637043,787.4481128,259.779531,,,308.0710561,1157.737032,18.37133719,2014,-6.877440768
VIK1V.HE,177.5842255,110.0828646,267.3440997,644.8920341,,48.50421022,637.9967338,258.0293958,,,362.4127777,1020.141535,5.046486616,2015,33.572355102
VIK1V.HE,171.3708583,101.7582346,214.4850729,573.1909949,,43.80022518,576.1231959,245.1102833,,,340.8732439,893.8869039,17.91745504,2016,2.8666301777616456
VIK1V.HE,158.5365854,101.5559294,183.13709,531.9596299,,41.52965113,546.2573591,234.3355761,,,312.2803845,865.117746,80.20749925,2017,-19.155824439
VIK1V.HE,145.2717698,115.7615672,180.5400607,581.3269994,,46.84066815,616.1154497,268.8307482,,,254.6501776,1031.65749,49.58071246,2018,-13.170759378014068
VIK1V.HE,123.9792642,111.9368749,147.7199743,543.6278558,,43.40494745,570.923938,269.6348289,,,340.8064074,62.73511331,17.35450146,2019,34.434811143
